id,conversation_id,customer_message,context,intent,expected_escalation,historical_resolution
AMZ-034,3737,@AmazonHelp Warum ist es mir (und scheinbar auch ein paar anderen) nicht möglich per Bankeinzug zu bezahlen?,"CUSTOMER: @AmazonHelp Warum ist es mir (und scheinbar auch ein paar anderen) nicht möglich per Bankeinzug zu bezahlen? | BRAND: @116613 Hier findest du alle Infos darüber: https://t.co/FSmvkW0SJB ^AS | CUSTOMER: @AmazonHelp Kann ich dann wenigstens mein Amazon-Konto aufladen um zu bezahlen. Ich habe keine Kreditkarte und möchte auch keine | BRAND: @116613 Du hast die Möglichkeit, Amazon.de Geschenkkarten aus dem stationären Handel für deine Bestellungen einzulösen. Gruß ^DS",UNEXPECTED_CHARGE_OR_BILLING_ERROR,ESCALATE,"Brand linked a help/contact page. First reply: ""@116613 Hier findest du alle Infos darüber: https://t.co/FSmvkW0SJB ^AS"""
AMZ-035,3745,@AmazonHelp infórmese... no voy a perder más mi tiempo...,"BRAND: @116616 David, te recomendamos no compartir informaciones personales por este medio, te sugerimos editar o eliminar este mensaje. (1/2) | CUSTOMER: @AmazonHelp infórmese... no voy a perder más mi tiempo... | BRAND: @116616 ¿Puedes explicarnos bien el inconveniente y mandarnos los detalles en este enlace por favor? https://t.co/kUkXHFkYWd ^JJ",OTHER_NON_ACTIONABLE,AUTO_HANDLE,"Brand linked a help/contact page. First reply: ""@116616 David, te recomendamos no compartir informaciones personales por este medio, te sugerimos editar o eliminar este mensaje. (1/2)"""
AMZ-036,3749,@116618 why your videos on Germany breaks too?,"CUSTOMER: @116618 why your videos on Germany breaks too? | BRAND: @116617 Have you already tried a restart? Kind regards ^NW | CUSTOMER: @AmazonHelp Many times, but still failing, and it happen with some show | BRAND: @116617 Is this still ongoing? What devices are you using? ^AN | CUSTOMER: @AmazonHelp Sadly yes | BRAND: @116617 What devices are you using for Amazon Video? ^AN",OTHER_NON_ACTIONABLE,AUTO_HANDLE,"Brand linked a help/contact page. First reply: ""@116617 Have you already tried a restart? Kind regards ^NW"""
AMZ-037,4835,.@115821 said they delivered #ADSOM but it's not there. Yet another annoying thing to deal with today 😢,"CUSTOMER: .@115821 said they delivered #ADSOM but it's not there. Yet another annoying thing to deal with today 😢 | CUSTOMER: @115821 Apparently if you preorder something then move and update your address the preorder doesn't update automagically. #lessonlearned? | BRAND: @116847 Uh oh! If you can't recover it, please reach out to us here and we'll see what options are available: https://t.co/VoPytkt92p ^MB | CUSTOMER: @AmazonHelp Thanks! It was only a little awkward.... XD",DELIVERY_NOT_RECEIVED_BUT_MARKED_DELIVERED,ESCALATE,"Brand linked a help/contact page. First reply: ""@116847 Uh oh! If you can't recover it, please reach out to us here and we'll see what options are available: https://t.co/VoPytkt92p ^MB"""
AMZ-038,4859,@AmazonHelp Im not receiving 2step code by text or call in my smartphone can't log in into my account already got help by phone with no luck,"CUSTOMER: @AmazonHelp Im not receiving 2step code by text or call in my smartphone can't log in into my account already got help by phone with no luck | BRAND: @116849 Sorry you're having problems logging in. Please let us know which Amazon site you are using (.com .es). Thanks. ^SE | CUSTOMER: @AmazonHelp USAs Amazon. Com | BRAND: @116849 Please reach out to us directly here: https://t.co/jzvkhdlrK5 We'd love to help get you logged in! ^TN | CUSTOMER: @AmazonHelp no luck on receiving the code by text or call, will I loose my account, yesterday a phone representative tried to help already https://t.co/Yn5SUBQonU | BRAND: @116849 I'm sorry for the challenge signing in. Please use the link from above again so that we can help. Keep us updated! ^MH",DELIVERY_LATE_OR_NOT_ARRIVED,AUTO_HANDLE,"Brand apologised, linked a help/contact page, said it would escalate internally. First reply: ""@116849 Sorry you're having problems logging in. Please let us know which Amazon site you are using (.com .es). Thanks. ^SE"""
AMZ-039,4864,"Hey @115821, maybe don't ask people to pay $8 for ""launch day arrival"" if you're not going to ship the package until the day after launch!","CUSTOMER: Hey @115821, maybe don't ask people to pay $8 for ""launch day arrival"" if you're not going to ship the package until the day after launch! | BRAND: @116851 I'm sorry for the poor experience, Skylar. Were you given a reason for the delay? Check here: https://t.co/KhGfgWxX2q ^FD | CUSTOMER: @AmazonHelp They said it was UPS. UPS says they never received the package to deliver ¯\_(ツ)_/¯ | BRAND: @116851 To confirm, what does the latest tracking update show? Please check here: https://t.co/eR31oAnsW2 ^BE | CUSTOMER: @AmazonHelp Amazon's tracking says it's ""Shipped &amp; Arriving Today by 8pm"" but UPS Tracking shows just that a label is created.",DELIVERY_LATE_OR_NOT_ARRIVED,AUTO_HANDLE,"Brand apologised, linked a help/contact page. First reply: ""@116851 I'm sorry for the poor experience, Skylar. Were you given a reason for the delay? Check here: https://t.co/KhGfgWxX2q ^FD"""
AMZ-040,4952,@116875 ¿como puedo trackear si esta próximo a ser entregado un paquete que tiene fecha de hoy? Gracias,"CUSTOMER: @116875 ¿como puedo trackear si esta próximo a ser entregado un paquete que tiene fecha de hoy? Gracias | BRAND: @116874 ¡Hola, Quirino! Lamentamos cualquier confusión generada, ¿te has puesto en contacto con el transportista asignado a la entrega? ^LC | CUSTOMER: @AmazonHelp No. Como puedo contactarlo | BRAND: @116874 Quirino al ingresar al correo de confirmación de compra te aparecerá un enlace en el cual esta el número de guía de tu pedido. También puedes utilizar la siguiente información para contactar con el transportista: https://t.co/mEKBC5rf63 ^PC | CUSTOMER: @AmazonHelp Solo dice “en reparto” pero no tiene un número de contacto con el repartidor que es de Amazon Services 😩 | BRAND: @116874 Gracias por la información, Quirino. Por favor, contacta con nuestros colegas de Servicio al Cliente para una atención personalizada y puedan darte información precisa sobre tu paquete. Lo puedes hacer a través del siguiente enlace: https://t.co/beR78zMMYB ^LC",DELIVERY_LATE_OR_NOT_ARRIVED,AUTO_HANDLE,"Brand linked a help/contact page. First reply: ""@116874 ¡Hola, Quirino! Lamentamos cualquier confusión generada, ¿te has puesto en contacto con el transportista asignado a la entrega? ^LC"""
AMZ-041,4957,"I swear Amazon are trying to annoy me, I've just ordered another package and had a shipped to wrong carrier facility message again and my order may be delayed. 1st echo dot and then 3 packages lost and now another echo dot possibly delayed.","CUSTOMER: I swear Amazon are trying to annoy me, I've just ordered another package and had a shipped to wrong carrier facility message again and my order may be delayed. 1st echo dot and then 3 packages lost and now another echo dot possibly delayed. | BRAND: @116877 I'm sorry for the ongoing trouble with your deliveries! Have you had a chance to contact us about this: https://t.co/JzP7hlA23B? If so, what information or options were we able to offer? ^SB | CUSTOMER: @AmazonHelp I have no option but to see if my delivery arrives on the scheduled date. But I will contact customer services if it doesn't arrive on time. | BRAND: @116877 Thanks for the additional information. Keep us posted on the arrival of your packages! Let us know if you have any further questions. ^SW",DELIVERY_LATE_OR_NOT_ARRIVED,AUTO_HANDLE,"Brand apologised, linked a help/contact page. First reply: ""@116877 I'm sorry for the ongoing trouble with your deliveries! Have you had a chance to contact us about this: https://t.co/JzP7hlA23B? If so, what information or options were we """
AMZ-042,5119,#Amazon who packages these games. Ordered to games and both came rattling inside their cases. One is broken. Games may have suffered scratches. @115821 https://t.co/KqpOkpLeP8,"CUSTOMER: #Amazon who packages these games. Ordered to games and both came rattling inside their cases. One is broken. Games may have suffered scratches. @115821 https://t.co/KqpOkpLeP8 | BRAND: @116912 I'm sorry your items arrived in these conditions. Let's explore your return or replacement options here: https://t.co/RbboDygtAu ^GG | CUSTOMER: @AmazonHelp I would like it replaced not refunded. But the sale is over, and doesn’t look like you have it in stock at the site. What are my other options? | BRAND: @116912 Thanks for reaching back out to us! If your item is not eligible for replacement, you can still return the item for a full refund instead. You can view your replacement and/or return options here: https://t.co/TGLNUK2VHy ^BN",ITEM_DAMAGED_WRONG_OR_COUNTERFEIT,ESCALATE,"Brand apologised, linked a help/contact page, pointed to refund/replacement options. First reply: ""@116912 I'm sorry your items arrived in these conditions. Let's explore your return or replacement options here: https://t.co/RbboDygtAu ^GG"""
AMZ-043,5125,I was just assaulted by an Amazon delivery person.,"CUSTOMER: I was just assaulted by an Amazon delivery person. | CUSTOMER: Amazon delivery guy refused to give the police his ID and suddenly started sounding like an attorney. Good grief | BRAND: @116913 We'd like to make sure this is addressed, Eric. Would you tell us more about what happened? ^AM | CUSTOMER: @AmazonHelp It's now a police matter. You could check the police report. | BRAND: @116913 I'd like to have a member of our team ensure this is escalated to the correct teams for investigation. When you have a moment, please send us as many details as possible here: https://t.co/DFWr7dqiz5 ^SB | CUSTOMER: @AmazonHelp You could ask the other Amazon Delivery driver who was there (and then slinked away when I called the police). I didn't get his name. You should require IDs",DELIVERY_EXPERIENCE_OR_CARRIER_COMPLAINT,ESCALATE,"Brand linked a help/contact page, requested order/account details, said it would escalate internally. First reply: ""@116913 We'd like to make sure this is addressed, Eric. Would you tell us more about what happened? ^AM"""
AMZ-044,5131,"@115821 the more I order from you guys, the more I'm going to stop being a customer....YOUR DRIVERS ARE USELESS. Once again they marked a package delivered when it clearly wasn't. I received one of two packages, yet they were both marked delivered. 3 times in 1 month! https://t.co/9UYVHPVWtE","CUSTOMER: @115821 the more I order from you guys, the more I'm going to stop being a customer....YOUR DRIVERS ARE USELESS. Once again they marked a package delivered when it clearly wasn't. I received one of two packages, yet they were both marked delivered. 3 times in 1 month! https://t.co/9UYVHPVWtE | BRAND: @116914 I'm so sorry to hear your order was scanned as delivered when it wasn't. We'd like to help if we can. Just to confirm, who's the carrier shown on your order here: https://t.co/wBHsNpkyQZ? ^CC | CUSTOMER: @AmazonHelp AMZL US Tracking ID TBA566517950000 it says delivered to mail room, I checked the mail and the front offce, the driver listed 1 package, in that one package was my XLR cables...I'm missing the controller. | BRAND: @116914 I understand your frustration! Our team would like a chance to address this concern. At your convenience, include your details here: https://t.co/hKZOmv3DMU ^SJ | CUSTOMER: @AmazonHelp And you guys have officially lost me as a customer. Was promised today...was never shipped. Give me my refund please so I may take my business else where. https://t.co/69tW0B5r9H | BRAND: @116914 I'm truly sorry for the inconvenience! We don't have access to your account via Twitter. We'd like to help if we can. Please connect with us here so we can assist you: https://t.co/hApLpMlfHN ^MO",DELIVERY_NOT_RECEIVED_BUT_MARKED_DELIVERED,ESCALATE,"Brand apologised, linked a help/contact page, requested order/account details, said it would escalate internally. First reply: ""@116914 I'm so sorry to hear your order was scanned as delivered when it wasn't. We'd like to help if we can. Just to confirm, who's the carrier shown on your order here: https://t"""
AMZ-045,5134,@115821 still don't know if my order has shipped or not.. BUT at least I'm a good person! https://t.co/hzYEL3qL7r,"CUSTOMER: @115821 still don't know if my order has shipped or not.. BUT at least I'm a good person! https://t.co/hzYEL3qL7r | BRAND: @116915 I'm sorry for the frustration! We'd love to help but are unable to access your Amazon account via Twitter. You can view the latest tracking information for your order, including if it has shipped, here: https://t.co/Y5jpI9gRhE ^LR | CUSTOMER: @AmazonHelp No, I can't check. It shows nothing. And customer service rep was NO help. | BRAND: @116915 If you would like to contact our support team via phone, please give us a call so we can review these details with you: 1-866-216-1072. ^WM",DELIVERY_LATE_OR_NOT_ARRIVED,AUTO_HANDLE,"Brand apologised, linked a help/contact page, requested order/account details, offered a phone/callback option, said it would escalate internally. First reply: ""@116915 I'm sorry for the frustration! We'd love to help but are unable to access your Amazon account via Twitter. You can view the latest tracking information for your order, incl"""
